AUTHOR,BORN-DIED,TITLE,TECHNIQUE,LOCATION,URL,TYPE,FORM,SCHOOL,TIMEFRAME,,
"DUQUE CORNEJO, Pedro","(b. 1678, Sevilla, d. 1757, Córdoba)",Sagrario (detail),Stucco,"Carthusian monastery, El Paular",http://www.wga.hu/art/d/duque/paular2.jpg,sculpture,other,Spanish,1701-1750,,
"DUQUESNOY, François","(b. 1597, Bruxelles, d. 1643, Livorno)",St Susanna (detail),Marble,"Santa Maria di Loreto, Rome",http://www.wga.hu/art/d/duquesno/susanna1.jpg,sculpture,religious,Flemish,1601-1650,,
"DYCK, Sir Anthony van","(b. 1599, Antwerpen, d. 1641, London)",Queen Henrietta Maria,"Oil on canvas, 127 x 81 cm",Private collection,http://www.wga.hu/art/d/dyck_van/1portrai/henriet1.jpg,painting,portrait,Flemish,1601-1650,,
"DYCK, Sir Anthony van","(b. 1599, Antwerpen, d. 1641, London)",Queen Henrietta Maria (detail),Oil on canvas,Private collection,http://www.wga.hu/art/d/dyck_van/1portrai/henriet2.jpg,painting,portrait,Flemish,1601-1650,,
"DYCK, Sir Anthony van","(b. 1599, Antwerpen, d. 1641, London)",Queen Henrietta Maria,Oil on canvas,"Royal Collection, Windsor",http://www.wga.hu/art/d/dyck_van/1portrai/henriet3.jpg,painting,portrait,Flemish,1601-1650,,
"DYCK, Sir Anthony van","(b. 1599, Antwerpen, d. 1641, London)","Philip, Lord Wharton","Oil on canvas, 133 x 106 cm","National Gallery of Art, Washington",http://www.wga.hu/art/d/dyck_van/1portrai/philip.jpg,painting,portrait,Flemish,1601-1650,,
"DYCK, Sir Anthony van","(b. 1599, Antwerpen, d. 1641, London)",Portrait of a Man,"Oil on canvas, 99 x 74 cm",Private collection,http://www.wga.hu/art/d/dyck_van/1portrai/porrt_man.jpg,painting,portrait,Flemish,1601-1650,,
"EERTVELT, Andries van","(b. 1590, Antwerpen, d. 1652, Antwerpen)",Mediterranean Coastal Scene,"Oil on oak panel, 25 x 34 cm",Private collection,http://www.wga.hu/art/e/eertvelt/coastal.jpg,painting,landscape,Flemish,1601-1650,,
"EGELL, Johann Paul","(b. 1691, Mannheim, d. 1752, Mannheim)",Deposition,"Limewood, 45 x 28 cm","Liebighaus, Frankfurt",http://www.wga.hu/art/e/egell/depositi.jpg,sculpture,religious,German,1701-1750,,
"EIGTVED, Nicolaj","(b. 1701, Egtved, d. 1754, København)",Exterior view,Photo,"Frederiks Kirke, Copenhagen",http://www.wga.hu/art/e/eigtved/frederi1.jpg,architecture,other,Danish,1701-1750,,
"EIGTVED, Nicolaj","(b. 1701, Egtved, d. 1754, København)",Exterior view,Photo,"Frederiks Kirke, Copenhagen",http://www.wga.hu/art/e/eigtved/frederi2.jpg,architecture,other,Danish,1701-1750,,
"ESTEVE Y MARQUES, Agustín","(b. 1753, Valencia, d. ca. 1820, Madrid)",Portrait of the Condesa de Castroterreño,"Oil on canvas, 72 x 55 cm",Private collection,http://www.wga.hu/art/e/esteve/condesa.jpg,painting,portrait,Spanish,1751-1800,,
"EVERDINGEN, Allaert van","(b. 1621, Alkmaar, d. 1675, Amsterdam)",River Landscape with Cottage,"Oil on canvas, 71 x 55 cm",Private collection,http://www.wga.hu/art/e/everding/allaert/riverlan.jpg,painting,landscape,Dutch,1651-1700,,
"FALDA, Giovanni Battista","(b. 1643, Valduggia, d. 1678, Roma)",Dedication page,Etching,Private collection,http://www.wga.hu/art/f/falda/dedicati.jpg,graphics,other,Italian,1651-1700,,
"FALDA, Giovanni Battista","(b. 1643, Valduggia, d. 1678, Roma)",Fountain in Piazza Navona,"Etching, 287 x 212 mm","Metropolitan Museum of Art, New York",http://www.wga.hu/art/f/falda/navona.jpg,graphics,other,Italian,1651-1700,,
"FALDA, Giovanni Battista","(b. 1643, Valduggia, d. 1678, Roma)",Piazza e Portici della Basilica Vaticana,"Etching, 272 x 392 mm","Metropolitan Museum of Art, New York",http://www.wga.hu/art/f/falda/piazza.jpg,graphics,study,Italian,1651-1700,,
"FALDA, Giovanni Battista","(b. 1643, Valduggia, d. 1678, Roma)",Stanza di Venti,"Etching, 392 x 276 mm","Metropolitan Museum of Art, New York",http://www.wga.hu/art/f/falda/stanza.jpg,graphics,interior,Italian,1651-1700,,
"FANZAGO, Cosimo","(b. 1591, Clusone, d. 1678, Napoli)",Interior view,Photo,"San Giuseppe dei Vecchi, Naples",http://www.wga.hu/art/f/fanzago/giuseppe.jpg,architecture,interior,Italian,1601-1650,,
"FANZAGO, Cosimo","(b. 1591, Bergamo, d. 1678, Napoli)",Exterior view,Photo,"Santa Maria Egiziaca a Pizzofalcone, Naples",http://www.wga.hu/art/f/fanzago/pizzofal.jpg,architecture,other,Italian,1601-1650,,
"FATTORI, Giovanni","(b. 1825, Livorno, d. 1908, Firenze)",Soldiers at Rest,"Oil on panel, 12 x 31 cm",Private collection,http://www.wga.hu/art/f/fattori/soldiers.jpg,painting,genre,Italian,1851-1900,,
"FERG, Franz de Paula","(b. 1689, Wien, d. 1740, London)",Italianate Village Landscape,"Oil on copper, 34 x 42 cm",Private collection,http://www.wga.hu/art/f/ferg/village1.jpg,painting,landscape,Austrian,1701-1750,,
"FERG, Franz de Paula","(b. 1689, Wien, d. 1740, London)",Italianate Village Landscape,"Oil on copper, 34 x 42 cm",Private collection,http://www.wga.hu/art/f/ferg/village2.jpg,painting,landscape,Austrian,1701-1750,,
"FERNÁNDEZ, Gregorio","(b. ca. 1576, d. 1636, Valladolid)",Altarpiece,"Polychrome wood, width 1.610 cm","Cathedral, Palencia",http://www.wga.hu/art/f/fernande/gregorio/altar.jpg,sculpture,religious,Spanish,1601-1650,,
"FERNÁNDEZ, Gregorio","(b. ca. 1576, d. 1636, Valladolid)",Flagellation of Christ,"Polychrome wood, height 177 cm","Vera Cruz, Valladolid",http://www.wga.hu/art/f/fernande/gregorio/column2.jpg,sculpture,religious,Spanish,1601-1650,,
"FERNÁNDEZ, Gregorio","(b. ca. 1576, d. 1636, Valladolid)",Archangel Gabriel,"Polychrome wood, height 110 cm","Diocesan Museum, Valladolid",http://www.wga.hu/art/f/fernande/gregorio/gabriel.jpg,sculpture,religious,Spanish,1601-1650,,
"FERNÁNDEZ, Gregorio","(b. ca. 1576, d. 1636, Valladolid)",Adoration of the Shepherds,"Polychrome wood, 187 x 102 cm","Monasterio de las Huelgas, Valladolid",http://www.wga.hu/art/f/fernande/gregorio/huelgas.jpg,sculpture,religious,Spanish,1601-1650,,
"FERNÁNDEZ, Gregorio","(b. ca. 1576, d. 1636, Valladolid)",Paso with Descent from the Cross,"Polychrome wood, over-life-size","Vera Cruz, Valladolid",http://www.wga.hu/art/f/fernande/gregorio/paso.jpg,sculpture,religious,Spanish,1601-1650,,
"FERNELEY, John","(b. 1782, Thrussington, d. 1860, Melton Mowbray)","Philip, a Bay Racehorse with Jockey Up","Oil on canvas, 86 x 107 cm",Private collection,http://www.wga.hu/art/f/ferneley/philip.jpg,painting,other,English,1801-1850,,
"FEUCHTMAYER, Johann Michael the Younger","(b. 1709, Wessobrunn, d. 1772, Augsburg)",Interior view,Photo,"Benedictine Abbey Church, Zwiefalten",http://www.wga.hu/art/f/feuchtma/johann/zwiefal.jpg,architecture,interior,German,1701-1750,,
"FEUCHTMAYER, Joseph Anton","(b. 1696, Wessobrun, d. 1770, Wessobrun)",Honey-licking putto,Stucco,"Unsere Liebe Frau, Birnau",http://www.wga.hu/art/f/feuchtma/joseph/angel.jpg,sculpture,other,German,1701-1750,,
"FEUCHTMAYER, Joseph Anton","(b. 1696, Wessobrun, d. 1770, Wessobrun)",Interior with stucco decoration,Photo,"Unsere Liebe Frau, Birnau",http://www.wga.hu/art/f/feuchtma/joseph/birnau.jpg,sculpture,interior,German,1701-1750,,
"FEUCHTMAYER, Joseph Anton","(b. 1696, Wessobrun, d. 1770, Wessobrun)",Interior with stucco decoration,Photo,"Unsere Liebe Frau, Birnau",http://www.wga.hu/art/f/feuchtma/joseph/birnau2.jpg,sculpture,interior,German,1701-1750,,
"FIGUEROA, Leonardo de","(b. ca.1650, Utiel, d. 1730, Sevilla)",Exterior view,Photo,"Colegio de San Telmo, Seville",http://www.wga.hu/art/f/figueroa/santelm1.jpg,architecture,other,Spanish,1651-1700,,
"FIGUEROA, Leonardo de","(b. ca.1650, Utiel, d. 1730, Sevilla)",Exterior view,Photo,"Colegio de San Telmo, Seville",http://www.wga.hu/art/f/figueroa/santelm2.jpg,architecture,other,Spanish,1651-1700,,
"FINIGUERRA, Maso","(b. 1426, Firenze, d. 1464, Firenze)",Seated apprentice,"Pen, watercolour, white heightening, on paper primed pale-pink, 195 x 120 mm","Galleria degli Uffizi, Florence",http://www.wga.hu/art/f/finiguer/seatedap.jpg,graphics,study,Italian,1451-1500,,
"FISCHER VON ERLACH, Johann Bernhard","(b. 1656, Graz, d. 1723, Wien)",Interior view,Photo,"Library, Hofburg, Vienna",http://www.wga.hu/art/f/fischere/6librarz.jpg,architecture,interior,Austrian,1651-1700,,
"FISCHER VON ERLACH, Johann Bernhard","(b. 1656, Graz, d. 1723, Wien)",Exterior view,Photo,"Schloss Klesheim, Salzburg",http://www.wga.hu/art/f/fischere/7kleshei.jpg,architecture,other,Austrian,1651-1700,,
"FISCHER VON ERLACH, Johann Bernhard","(b. 1656, Graz, d. 1723, Wien)",Exterior view,Photo,"Schönbrunn Palace, Vienna",http://www.wga.hu/art/f/fischere/8schonb1.jpg,architecture,other,Austrian,1651-1700,,
"FISCHER VON ERLACH, Johann Bernhard","(b. 1656, Graz, d. 1723, Wien)",View of the Gloriette,Photo,"Schönbrunn Palace, Vienna",http://www.wga.hu/art/f/fischere/8schonb2.jpg,architecture,other,Austrian,1651-1700,,
"FISCHER VON ERLACH, Johann Bernhard","(b. 1656, Graz, d. 1723, Wien)",Interior view,Photo,"Schönbrunn Palace, Vienna",http://www.wga.hu/art/f/fischere/8schonb3.jpg,architecture,interior,Austrian,1651-1700,,
"FISCHER VON ERLACH, Johann Bernhard","(b. 1656, Graz, d. 1723, Wien)",Engraving from Entwurff einer historischen Architektur,Engraving,"Österreichische Nationalbibliothek, Vienna",http://www.wga.hu/art/f/fischere/8schonb4.jpg,graphics,study,Austrian,1651-1700,,
"FISCHER VON ERLACH, Johann Bernhard","(b. 1656, Graz, d. 1723, Wien)",Engraving from Entwurff einer historischen Architektur,Engraving,"Österreichische Nationalbibliothek, Vienna",http://www.wga.hu/art/f/fischere/9studie1.jpg,graphics,study,Austrian,1651-1700,,
"FISCHER VON ERLACH, Johann Bernhard","(b. 1656, Graz, d. 1723, Wien)",Engraving from Entwurff einer historischen Architektur,Engraving,"Österreichische Nationalbibliothek, Vienna",http://www.wga.hu/art/f/fischere/9studie2.jpg,graphics,study,Austrian,1651-1700,,
"FISCHER VON ERLACH, Johann Bernhard","(b. 1656, Graz, d. 1723, Wien)",Sketches for country houses,Drawing,"Graphische Sammlung Albertina, Vienna",http://www.wga.hu/art/f/fischere/9studie3.jpg,graphics,study,Austrian,1651-1700,,
"FISCHER, Johann Michael","(b. 1692, Burglengenfeld, d. 1766, München)",Interior view,Photo,"Pilgrimage church of St. Anne, Haigerloch",http://www.wga.hu/art/f/fischerm/haigerlo.jpg,architecture,interior,German,1701-1750,,
"FISCHER, Johann Michael","(b. 1692, Burglengenfeld, d. 1766, München)",Interior view,Photo,"St. Michael, Berg am Laim, Munich",http://www.wga.hu/art/f/fischerm/laim1.jpg,architecture,interior,German,1701-1750,,
"FISCHER, Johann Michael","(b. 1692, Burglengenfeld, d. 1766, München)",Interior view,Photo,"St. Michael, Berg am Laim, Munich",http://www.wga.hu/art/f/fischerm/laim2.jpg,architecture,interior,German,1701-1750,,
"FISCHER, Johann Michael","(b. 1692, Burglengenfeld, d. 1766, München)",Interior view,Photo,"Benedictine Abbey Church, Zwiefalten",http://www.wga.hu/art/f/fischerm/zwiefal.jpg,architecture,interior,German,1701-1750,,
"FLINCK, Govert Teunisz.","(b. 1615, Kleve, d. 1660, Amsterdam)",A Tronie of a Young Woman,"Oil on oak panel, 64 x 46 cm",Private collection,http://www.wga.hu/art/f/flinck/tronie1.jpg,painting,portrait,Dutch,1601-1650,,
"FONTANA, Carlo","(b. 1634, Brusata, d. 1714, Roma)",San Marcello al Corso: Façade,Photo,"Piazza di San Marcello, Rome",http://www.wga.hu/art/f/fontanac/marcell1.jpg,architecture,other,Italian,1651-1700,,
"FOSCHI, Pierfrancesco di Jacopo","(b. 1502, Firenze, d. 1567, Firenze)",Judith and Holofernes,"Oil on panel, 104 x 81 cm",Private collection,http://www.wga.hu/art/f/foschi/judith.jpg,painting,mythological,Italian,1501-1550,,
"FOUQUIER, Jacques","(b. 1590, Antwerpen, d. 1659, Paris)",Hortus Palatinus and Heidelberg Castle,Oil on canvas,"Kurpfälzisches Museum, Heidelberg.",http://www.wga.hu/art/f/fouquier/heidelbe.jpg,painting,landscape,Flemish,1601-1650,,
"FRANCKEN, Frans II","(b. 1581, Antwerpen, d. 1642, Antwerpen)",The Baptism of Christ,"Oil on copper, 35 x 29 cm",Private collection,http://www.wga.hu/art/f/francken/frans2/baptism.jpg,painting,religious,Flemish,1601-1650,,
"FRANCKEN, Frans II","(b. 1581, Antwerpen, d. 1642, Antwerpen)",The Baptism of Christ (detail),Oil on copper,Private collection,http://www.wga.hu/art/f/francken/frans2/baptism1.jpg,painting,religious,Flemish,1601-1650,,
"FRANCKEN, Frans II","(b. 1581, Antwerpen, d. 1642, Antwerpen)",Christ in the Garden of Olives,"Oil on copper, 37 x 29 cm",Private collection,http://www.wga.hu/art/f/francken/frans2/gardenol.jpg,painting,religious,Flemish,1601-1650,,
"FRANCKEN, Frans II","(b. 1581, Antwerpen, d. 1642, Antwerpen)",The Marriage Feast at Cana,"Oil on copper, 24 x 31 cm",Private collection,http://www.wga.hu/art/f/francken/frans2/marriage.jpg,painting,religious,Flemish,1601-1650,,
"FRANCKEN, Frans II","(b. 1581, Antwerpen, d. 1642, Antwerpen)",The Parable of the Prodigal Son,"Oil on oak panel, 26 x 36 cm",Private collection,http://www.wga.hu/art/f/francken/frans2/prodiga2.jpg,painting,religious,Flemish,1601-1650,,
"FRATIN, Christophe","(b. 1801, Metz, d. 1864, Le Raincy)",Bull and Cow,"Sand cast bronze, 24 x 34 cm",Private collection,http://www.wga.hu/art/f/fratin/bull_cow.jpg,sculpture,other,French,1801-1850,,
"FRÉMIET, Emmanuel","(b. 1824, Paris, d. 1910, Paris)",Molière,"Sand cast bronze, height 39 cm",Private collection,http://www.wga.hu/art/f/fremiet/moliere.jpg,sculpture,portrait,French,1851-1900,,
"FRÉMIN, René","(b. 1672, Paris, d. 1744, Paris)",Fountain,Marble,"La Granja hunting lodge, San Ildefonso",http://www.wga.hu/art/f/fremin/fountain.jpg,sculpture,other,French,1701-1750,,
"FUGA, Ferdinando","(b. 1699, Firenze, d. ca. 1782, Roma)",Exterior view,Photo,"Palazzo della Consulta, Rome",http://www.wga.hu/art/f/fuga/consult1.jpg,architecture,other,Italian,1701-1750,,
"FUGA, Ferdinando","(b. 1699, Firenze, d. ca. 1782, Roma)",Exterior view,Photo,"Palazzo della Consulta, Rome",http://www.wga.hu/art/f/fuga/consult2.jpg,architecture,other,Italian,1701-1750,,
"FUGA, Ferdinando","(b. 1699, Firenze, d. ca. 1782, Roma)",Exterior view,Photo,"Santa Maria Maggiore, Rome",http://www.wga.hu/art/f/fuga/maggior1.jpg,architecture,other,Italian,1701-1750,,
"FUGA, Ferdinando","(b. 1699, Firenze, d. ca. 1782, Roma)",Exterior view,Photo,"Santa Maria Maggiore, Rome",http://www.wga.hu/art/f/fuga/maggior2.jpg,architecture,other,Italian,1701-1750,,
"GABRIEL, Ange-Jacques","(b. 1698, Paris, d. 1782, Paris)",Exterior view,Photo,"Palais de la Bourse, Bordeaux",http://www.wga.hu/art/g/gabriel/bourse.jpg,architecture,other,French,1701-1750,,
"GABRIEL, Ange-Jacques","(b. 1698, Paris, d. 1782, Paris)",Exterior view,Photo,"Petit Trianon, Versailles",http://www.wga.hu/art/g/gabriel/trianon1.jpg,architecture,other,French,1701-1750,,
"GABRIEL, Ange-Jacques","(b. 1698, Paris, d. 1782, Paris)",Exterior view,Photo,"Petit Trianon, Versailles",http://www.wga.hu/art/g/gabriel/trianon2.jpg,architecture,other,French,1701-1750,,
"GADDI, Agnolo",(active 1369-96 in Florence),Studies of heads,"Pen, brown wash on prepared parchment, 195 x 161 mm","Castello Sforzesco, Milan",http://www.wga.hu/art/g/gaddi/agnolo/various/z_study.jpg,graphics,study,Italian,1351-1400,,
"GALILEI, Alessandro","(b. 1691, Firenze, d. 1737, Roma)",Exterior view,Photo,"San Giovanni dei Fiorentini, Rome",http://www.wga.hu/art/g/galilei/fiorenti.jpg,architecture,other,Italian,1701-1750,,
"GALILEI, Alessandro","(b. 1691, Firenze, d. 1737, Roma)",Exterior view,Photo,"San Giovanni in Laterano, Rome",http://www.wga.hu/art/g/galilei/lateran1.jpg,architecture,other,Italian,1701-1750,,
"GALILEI, Alessandro","(b. 1691, Firenze, d. 1737, Roma)",Exterior view,Photo,"San Giovanni in Laterano, Rome",http://www.wga.hu/art/g/galilei/lateran2.jpg,architecture,other,Italian,1701-1750,,
"GAMBELLO, Antonio di Marco","(active 1458, d. 1481, Venezia)",San Zaccaria: Façade,Photo,"Campo San Zaccaria, Venice",http://www.wga.hu/art/g/gambello/antonio/zaccari1.jpg,architecture,other,Italian,1451-1500,,
"GAMEREN, Tylman van","(b. 1632, Utrecht, d. 1706, Warsaw)",Exterior view,Photo,"Palais Krasinski, Warsaw",http://www.wga.hu/art/g/gameren/krasins1.jpg,architecture,other,Dutch,1651-1700,,
"GAMEREN, Tylman van","(b. 1632, Utrecht, d. 1706, Warszawa)",Exterior view,Photo,"Palais Krasinski, Warsaw",http://www.wga.hu/art/g/gameren/krasins2.jpg,architecture,other,Dutch,1651-1700,,
"GARBIERI, Lorenzo","(b. 1580, Bologna, d. 1654, Bologna)",St Anthony Abbot Burying St Paul the Hermit,"Oil on canvas, 72 x 55 cm",Private collection,http://www.wga.hu/art/g/garbieri/anthony.jpg,painting,religious,Italian,1601-1650,,
"GARCÍA DE QUIÑONES, Andrés","(b. 1709, Santiago de Compostela, d. 1784, Santiago de Compostela)",Exterior view,Photo,"Jesuit college of La Clerecia, Salamanca",http://www.wga.hu/art/g/garcia_q/clerecia.jpg,architecture,other,Spanish,1701-1750,,
"GARCÍA DE QUIÑONES, Andrés","(b. 1709, Santiago de Compostela, d. 1784, Santiago de Compostela)",Exterior view,Photo,"Town Hall, Salamanca",http://www.wga.hu/art/g/garcia_q/townhall.jpg,architecture,other,Spanish,1701-1750,,
GAROFALO,"(b. 1481, Ferrara, d. 1559, Ferrara)","Holy Family with Sts Anne and Joachim, and the Infant St John the Baptist","Oil on canvas, 63 x 81 cm",Private collection,http://www.wga.hu/art/g/garofalo/holyfami.jpg,painting,religious,Italian,1501-1550,,
"GARRARD, George","(b. 1760, London, d. 1826, London)",Hound in Scottish Landscape,"Oil on panel,38 x 52 cm",Private collection,http://www.wga.hu/art/g/garrard/hound.jpg,painting,landscape,English,1751-1800,,
"GARRARD, George","(b. 1760, London, d. 1826, London)","A Mare and Foal, Prince of Wales's Stud Aston Clinton","Oil on paper, laid down on card, 18 x 20 cm",Private collection,http://www.wga.hu/art/g/garrard/marefoal.jpg,painting,other,English,1751-1800,,
"GARRARD, George","(b. 1760, London, d. 1826, London)",Racehorse with Jockey,"Oil on canvas, 85 x 108 cm","Yale Center for British Art, New Haven",http://www.wga.hu/art/g/garrard/racehors.jpg,painting,other,English,1751-1800,,
"GAUFFIER, Louis","(b. 1762, Poitiers, d. 1801, Livorno)","Portrait of Elizabeth, Lady Webster","Oil on canvas, 51 x 68 cm",Private collection,http://www.wga.hu/art/g/gauffier/webster.jpg,painting,portrait,French,1751-1800,,
"GAUFFIER, Louis","(b. 1762, Poitiers, d. 1801, Livorno)","Portrait of Elizabeth, Lady Webster (detail)",Oil on canvas,Private collection,http://www.wga.hu/art/g/gauffier/webster1.jpg,painting,portrait,French,1751-1800,,
"GAYRARD, Paul Joseph Raymond","(b. 1807, Clermont-Ferrand, d. 1855, Enghein-les-Bains)",Monkey Jockey and Dog,"Sand cast bronze, 13 x 15 cm",Private collection,http://www.wga.hu/art/g/gayrard/monkey.jpg,sculpture,other,French,1801-1850,,
"GERUNG, Matthias","(b. ca. 1500, Nördlingen, d. ca.1570, Lauingen)",Portrait of a Lady,Oil on limewood panel,Private collection,http://www.wga.hu/art/g/gerung/portlady.jpg,painting,portrait,German,1501-1550,,
"GERVEX, Henri","(b. 1852, Paris, d. 1929, Paris)",Parade in Longchamp,"Oil on panel, 106 x 147 cm",Private collection,http://www.wga.hu/art/g/gervex/parade.jpg,painting,landscape,French,1851-1900,,
"GHERARDINI, Alessandro","(b. 1655, Firenze, d. 1723, Livorno)",Jupiter and Antiope,"Oil on canvas, 150 x 193",Private collection,http://www.wga.hu/art/g/gherardm/jupiter.jpg,painting,mythological,Italian,1651-1700,,
"GHERARDINI, Alessandro","(b. 1655, Firenze, d. 1723, Livorno)",Ceiling decoration,Fresco and stucco,"Santa Maria degli Angeli, Pistoia",http://www.wga.hu/art/g/gherardm/pistoia.jpg,painting,mythological,Italian,1651-1700,,
"GHEZZI, Giuseppe","(b. 1634, Comunanza, d. 1721, Roma)",Villa Sacchetti al Pignetto,Engraving,Private collection,http://www.wga.hu/art/g/ghezzi/giuseppe/pignetto.jpg,graphics,other,Italian,1651-1700,,
"GHEZZI, Pier Leone","(b. 1674, Roma, d. 1755, Roma)",Portrait of a Young Girl as a Shepherdess,"Oil on canvas, 62 x 49 cm",Private collection,http://www.wga.hu/art/g/ghezzi/pierleon/girlshep.jpg,painting,portrait,Italian,1701-1750,,
"GHEZZI, Pier Leone","(b. 1674, Roma, d. 1755, Roma)",Self-Portrait,Oil on canvas,"Galleria degli Uffizi, Florence",http://www.wga.hu/art/g/ghezzi/pierleon/selfport.jpg,painting,portrait,Italian,1701-1750,,
